source_var,source_label,table_name,data_filename,year,dict_file,dict_filename,filename,source_label_norm,source_var_norm,table_name_norm,prefix_hint,prefix_token,release,survey_hint,dict_row_sha256
EFYHISPM,Hispanic or Latino men ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,hispanic or latino men,efyhispm,<na>,EFFY,EFFY,,12MonthEnrollment,28d774e8f55baa42cf5d9e1bfd458bfdcc17d1c10fccf516e05abcacdb5de1c9
EFYWHITT,White total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,white total,efywhitt,<na>,EFFY,EFFY,,12MonthEnrollment,3344151eba810b485a5055f96ccf418e8b800d149b1d9e59b3883475581fe0cf
EFYWHITT,White total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,white total,efywhitt,<na>,EFFY,EFFY,,12MonthEnrollment,3344151eba810b485a5055f96ccf418e8b800d149b1d9e59b3883475581fe0cf
EFYBKAAM,Black or African American men ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,black or african american men,efybkaam,<na>,EFFY,EFFY,,12MonthEnrollment,35fed4a7a5facd06ee9353ef6116edbd2370a5a0be602ee912a171de1d7cdf9e
EFYBKAAM,Black or African American men ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,black or african american men,efybkaam,<na>,EFFY,EFFY,,12MonthEnrollment,35fed4a7a5facd06ee9353ef6116edbd2370a5a0be602ee912a171de1d7cdf9e
HRASIAW,Asian women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,asian women,hrasiaw,<na>,HR,HR,,HumanResources,3b83bc71c377a30eed4fe07974296c759bdee55c39f2d4babafbf3bceaa88c83
HRASIAW,Asian women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,asian women,hrasiaw,<na>,HR,HR,,HumanResources,3b83bc71c377a30eed4fe07974296c759bdee55c39f2d4babafbf3bceaa88c83
HRASIAW,Asian women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,asian women,hrasiaw,<na>,HR,HR,,HumanResources,3b83bc71c377a30eed4fe07974296c759bdee55c39f2d4babafbf3bceaa88c83
EFYASIAT,Asian total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,asian total,efyasiat,<na>,EFFY,EFFY,,12MonthEnrollment,3c6e3fe3c401c431918ac16cdc0dfb58bf52ec560c4007b23efe94e1bae38520
EFYASIAT,Asian total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,asian total,efyasiat,<na>,EFFY,EFFY,,12MonthEnrollment,3c6e3fe3c401c431918ac16cdc0dfb58bf52ec560c4007b23efe94e1bae38520
OCCUPCAT,Occupation,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EAP2023_Dict/eap2023.xlsx,eap2023.xlsx,eap2023.xlsx,occupation,occupcat,<na>,EAP,EAP,,EAP,3caa3e4fc8d1c4c41d19fa3ff66e493ef9a78e31ad82eca6c32898fee8feba8b
OCCUPCAT,Occupation,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,occupation,occupcat,<na>,S,S,,S,3caa3e4fc8d1c4c41d19fa3ff66e493ef9a78e31ad82eca6c32898fee8feba8b
EFYTOTLM,Grand total men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,grand total men,efytotlm,<na>,EFFY,EFFY,,12MonthEnrollment,455eb72755ead3a806266b97360740d69bc181641c927dc34a9babd3c94f99af
EFYTOTLM,Grand total men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,grand total men,efytotlm,<na>,EFFY,EFFY,,12MonthEnrollment,455eb72755ead3a806266b97360740d69bc181641c927dc34a9babd3c94f99af
EFYAIANM,American Indian or Alaska Native men ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,american indian or alaska native men,efyaianm,<na>,EFFY,EFFY,,12MonthEnrollment,45925723acdb72e82c1b0617401f67ffaa2aa0bfab3c69c81a05800dc8c47f01
EFYAIANM,American Indian or Alaska Native men ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,american indian or alaska native men,efyaianm,<na>,EFFY,EFFY,,12MonthEnrollment,45925723acdb72e82c1b0617401f67ffaa2aa0bfab3c69c81a05800dc8c47f01
CSTOTLT,Grand total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_B_Dict/C2023_b_dict.xlsx,C2023_b_dict.xlsx,C2023_b_dict.xlsx,grand total,cstotlt,<na>,C,C,,Completions,46be4d467a4ec3ba4031b7e35a22e226696516f1c259ddf26f6d073b97d93bdd
CSTOTLT,Grand total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_C_Dict/C2023_c_dict.xlsx,C2023_c_dict.xlsx,C2023_c_dict.xlsx,grand total,cstotlt,<na>,C,C,,Completions,46be4d467a4ec3ba4031b7e35a22e226696516f1c259ddf26f6d073b97d93bdd
CSAIANT,American Indian or Alaska Native total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_B_Dict/C2023_b_dict.xlsx,C2023_b_dict.xlsx,C2023_b_dict.xlsx,american indian or alaska native total,csaiant,<na>,C,C,,Completions,4768ec1af26348dd7ad66a4668edabf40f91712b751a1969a7f49a9c91ac19f0
CSAIANT,American Indian or Alaska Native total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_C_Dict/C2023_c_dict.xlsx,C2023_c_dict.xlsx,C2023_c_dict.xlsx,american indian or alaska native total,csaiant,<na>,C,C,,Completions,4768ec1af26348dd7ad66a4668edabf40f91712b751a1969a7f49a9c91ac19f0
EFYTOTLW,Grand total women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,grand total women,efytotlw,<na>,EFFY,EFFY,,12MonthEnrollment,478c80638b068355e95c1226ca48aeedcff1a4b9f31ae8c6b684da0fb671468f
EFYTOTLW,Grand total women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,grand total women,efytotlw,<na>,EFFY,EFFY,,12MonthEnrollment,478c80638b068355e95c1226ca48aeedcff1a4b9f31ae8c6b684da0fb671468f
HRBKAAT,Black or African American total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,black or african american total,hrbkaat,<na>,HR,HR,,HumanResources,4d4d4b4b47abeec88d9eb79d3746f718325e650fe9c7ab6e398b079df77da302
HRBKAAT,Black or African American total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,black or african american total,hrbkaat,<na>,HR,HR,,HumanResources,4d4d4b4b47abeec88d9eb79d3746f718325e650fe9c7ab6e398b079df77da302
HRBKAAT,Black or African American total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,black or african american total,hrbkaat,<na>,HR,HR,,HumanResources,4d4d4b4b47abeec88d9eb79d3746f718325e650fe9c7ab6e398b079df77da302
EFYAIANT,American Indian or Alaska Native total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,american indian or alaska native total,efyaiant,<na>,EFFY,EFFY,,12MonthEnrollment,51be3c8bcb2d8ee44abd09cb72efbd5481e4a10ca5d0e9d41377c15174718197
EFYAIANT,American Indian or Alaska Native total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,american indian or alaska native total,efyaiant,<na>,EFFY,EFFY,,12MonthEnrollment,51be3c8bcb2d8ee44abd09cb72efbd5481e4a10ca5d0e9d41377c15174718197
FACSTAT,Faculty and tenure status,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EAP2023_Dict/eap2023.xlsx,eap2023.xlsx,eap2023.xlsx,faculty and tenure status,facstat,<na>,EAP,EAP,,EAP,5a844ef9792533fd8a9f6ec96ce3bd36f006b8f320f33194916984ffd00b9457
FACSTAT,Faculty and tenure status,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_SIS_Dict/s2023_sis.xlsx,s2023_sis.xlsx,s2023_sis.xlsx,faculty and tenure status,facstat,<na>,S,S,,S,5a844ef9792533fd8a9f6ec96ce3bd36f006b8f320f33194916984ffd00b9457
FACSTAT,Faculty and tenure status,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,faculty and tenure status,facstat,<na>,S,S,,S,5a844ef9792533fd8a9f6ec96ce3bd36f006b8f320f33194916984ffd00b9457
FACSTAT,Faculty and tenure status,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,faculty and tenure status,facstat,<na>,S,S,,S,5a844ef9792533fd8a9f6ec96ce3bd36f006b8f320f33194916984ffd00b9457
EFYBKAAT,Black or African American total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,black or african american total,efybkaat,<na>,EFFY,EFFY,,12MonthEnrollment,5c137e08a1a9ee95b68f13cabfbd5f41a5fce7b65edca3a8d1355042d2083e59
EFYBKAAT,Black or African American total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,black or african american total,efybkaat,<na>,EFFY,EFFY,,12MonthEnrollment,5c137e08a1a9ee95b68f13cabfbd5f41a5fce7b65edca3a8d1355042d2083e59
HRTOTLM,Grand total men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
HRTOTLM,Grand total men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
HRTOTLM,Grand total men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
HRNHPIW,Native Hawaiian or Other Pacific Islander women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,native hawaiian or other pacific islander women,hrnhpiw,<na>,HR,HR,,HumanResources,614b0c6f101cb03d685a634a948176d9b5b171d0cf1036726d18df1764dd5918
HRNHPIW,Native Hawaiian or Other Pacific Islander women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,native hawaiian or other pacific islander women,hrnhpiw,<na>,HR,HR,,HumanResources,614b0c6f101cb03d685a634a948176d9b5b171d0cf1036726d18df1764dd5918
HRNHPIW,Native Hawaiian or Other Pacific Islander women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,native hawaiian or other pacific islander women,hrnhpiw,<na>,HR,HR,,HumanResources,614b0c6f101cb03d685a634a948176d9b5b171d0cf1036726d18df1764dd5918
EFYNHPIT,Native Hawaiian or Other Pacific Islander total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,native hawaiian or other pacific islander total,efynhpit,<na>,EFFY,EFFY,,12MonthEnrollment,64853817b0969b380fc33b81020ec9db5086b5dbd132f873a794bcf159321b9b
EFYNHPIT,Native Hawaiian or Other Pacific Islander total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,native hawaiian or other pacific islander total,efynhpit,<na>,EFFY,EFFY,,12MonthEnrollment,64853817b0969b380fc33b81020ec9db5086b5dbd132f873a794bcf159321b9b
HRWHITM,White men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,white men,hrwhitm,<na>,HR,HR,,HumanResources,65476ef88634e4e24bbbb411739eeb27ffee1765ebff9a390c1c91816ef663a5
HRWHITM,White men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,white men,hrwhitm,<na>,HR,HR,,HumanResources,65476ef88634e4e24bbbb411739eeb27ffee1765ebff9a390c1c91816ef663a5
HRWHITM,White men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,white men,hrwhitm,<na>,HR,HR,,HumanResources,65476ef88634e4e24bbbb411739eeb27ffee1765ebff9a390c1c91816ef663a5
HRNRALW,U.S. Nonresident women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,u s nonresident women,hrnralw,<na>,HR,HR,,HumanResources,67671064280ee3c9bb34a4931e0e98a7356b137eaea4586385ea3ae07e9695ce
HRNRALW,U.S. Nonresident women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,u s nonresident women,hrnralw,<na>,HR,HR,,HumanResources,67671064280ee3c9bb34a4931e0e98a7356b137eaea4586385ea3ae07e9695ce
HRNRALW,U.S. Nonresident women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,u s nonresident women,hrnralw,<na>,HR,HR,,HumanResources,67671064280ee3c9bb34a4931e0e98a7356b137eaea4586385ea3ae07e9695ce
CSBKAAT,Black or African American total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_B_Dict/C2023_b_dict.xlsx,C2023_b_dict.xlsx,C2023_b_dict.xlsx,black or african american total,csbkaat,<na>,C,C,,Completions,67fc6ba6b5982e96197ed6212fd006fa2716dd1a238f7f18ca5c3d61daaa5558
CSBKAAT,Black or African American total ,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_C_Dict/C2023_c_dict.xlsx,C2023_c_dict.xlsx,C2023_c_dict.xlsx,black or african american total,csbkaat,<na>,C,C,,Completions,67fc6ba6b5982e96197ed6212fd006fa2716dd1a238f7f18ca5c3d61daaa5558
EFYUNKNW,Race/ethnicity unknown women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,race/ethnicity unknown women,efyunknw,<na>,EFFY,EFFY,,12MonthEnrollment,69a350167ff5b372b23e38aa63c1baa68ff3ace571c718b63d9af39b9da93205
EFYUNKNW,Race/ethnicity unknown women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,race/ethnicity unknown women,efyunknw,<na>,EFFY,EFFY,,12MonthEnrollment,69a350167ff5b372b23e38aa63c1baa68ff3ace571c718b63d9af39b9da93205
HRBKAAW,Black or African American women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,black or african american women,hrbkaaw,<na>,HR,HR,,HumanResources,6da90cf8f073f9c87b15e37964c8df0578c87282a670abf55b24eecc6720bee5
HRBKAAW,Black or African American women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,black or african american women,hrbkaaw,<na>,HR,HR,,HumanResources,6da90cf8f073f9c87b15e37964c8df0578c87282a670abf55b24eecc6720bee5
HRBKAAW,Black or African American women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,black or african american women,hrbkaaw,<na>,HR,HR,,HumanResources,6da90cf8f073f9c87b15e37964c8df0578c87282a670abf55b24eecc6720bee5
LSTUDY,Level of student,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023A_Dict/ef2023a.xlsx,ef2023a.xlsx,ef2023a.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
LSTUDY,Level of student,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023B_Dict/ef2023b.xlsx,ef2023b.xlsx,ef2023b.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
EFYHISPT,Hispanic or Latino total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,hispanic or latino total,efyhispt,<na>,EFFY,EFFY,,12MonthEnrollment,710e480a9b868a3f485f5ee6464f2665da3cc3baa454f1c6c08a5be573b39154
EFYHISPT,Hispanic or Latino total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,hispanic or latino total,efyhispt,<na>,EFFY,EFFY,,12MonthEnrollment,710e480a9b868a3f485f5ee6464f2665da3cc3baa454f1c6c08a5be573b39154
ARANK,Academic rank,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/SAL2023_IS_Dict/sal2023_is.xlsx,sal2023_is.xlsx,sal2023_is.xlsx,academic rank,arank,<na>,SAL,SAL,,SAL,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
ARANK,Academic rank,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,academic rank,arank,<na>,S,S,,S,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
HRWHITW,White women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,white women,hrwhitw,<na>,HR,HR,,HumanResources,744a1ae6a45239fd5915a1142911d323f1237e93b3716ac83e3e25c552766616
HRWHITW,White women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,white women,hrwhitw,<na>,HR,HR,,HumanResources,744a1ae6a45239fd5915a1142911d323f1237e93b3716ac83e3e25c552766616
HRWHITW,White women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,white women,hrwhitw,<na>,HR,HR,,HumanResources,744a1ae6a45239fd5915a1142911d323f1237e93b3716ac83e3e25c552766616
EFYNRALM,U.S. Nonresident men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_HS_Dict/EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,EFFY2023_HS_dict.xlsx,u s nonresident men,efynralm,<na>,EFFY,EFFY,,12MonthEnrollment,74e77cce144928639fad9430f2bcaaeb6fa3b483caf3ddb46571c0f764f7a861
EFYNRALM,U.S. Nonresident men,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,EFFY2023_dict.xlsx,u s nonresident men,efynralm,<na>,EFFY,EFFY,,12MonthEnrollment,74e77cce144928639fad9430f2bcaaeb6fa3b483caf3ddb46571c0f764f7a861
HRAIANT,American Indian or Alaska Native total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,american indian or alaska native total,hraiant,<na>,HR,HR,,HumanResources,809b581ab742e3c786f62cb2d1936f9fbf0ff8f1faf2003748c3a68f6981d612
HRAIANT,American Indian or Alaska Native total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,s2023_nh.xlsx,s2023_nh.xlsx,american indian or alaska native total,hraiant,<na>,HR,HR,,HumanResources,809b581ab742e3c786f62cb2d1936f9fbf0ff8f1faf2003748c3a68f6981d612
HRAIANT,American Indian or Alaska Native total,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,s2023_is.xlsx,s2023_is.xlsx,american indian or alaska native total,hraiant,<na>,HR,HR,,HumanResources,809b581ab742e3c786f62cb2d1936f9fbf0ff8f1faf2003748c3a68f6981d612
HR2MORW,Two or more races women,<NA>,<NA>,2023,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,s2023_oc.xlsx,s2023_oc.xlsx,two or more races women,hr2morw,<na>,HR,HR,,HumanResources,8a4657ee64bf2f8499a1905d4b8c379150a6ce0455f7735d99b59328886f2f54
